year,month,ym,sido_name,resp_rate_total,y_hat,error_abs,error_pct
2018,2,2018-02,강원,2809.361174292276,2863.3165969341007,53.95542264182495,1.9205584221621916
2018,3,2018-03,강원,2710.535574768845,2863.3165969341007,152.78102216525576,5.636562146146522
2018,4,2018-04,강원,2737.839803500853,2863.3165969341007,125.47679343324762,4.58305826633105
2018,5,2018-05,강원,2570.9720693383965,2863.3165969341007,292.3445275957042,11.3709725236702
2018,6,2018-06,강원,1919.1594226727248,1794.5845749380344,124.57484773469037,6.491115134208117
2018,7,2018-07,강원,1618.576688610323,1794.5845749380344,176.0078863277115,10.874238308648094
2018,8,2018-08,강원,1528.6965850169856,1699.3188211381023,170.62223612111666,11.161288498542753
2018,9,2018-09,강원,2163.196828563656,1699.3188211381023,463.8780074255535,21.444096131259798
2018,10,2018-10,강원,2756.1792125516945,2351.5980852932344,404.5811272584601,14.679057349246003
2018,11,2018-11,강원,3040.576435192504,2863.3165969341007,177.2598382584033,5.82981030197916
2018,12,2018-12,강원,4018.464705013182,2863.3165969341007,1155.1481080790813,28.74600607137327
2019,1,2019-01,강원,3063.9692857138225,2863.3165969341007,200.65268877972176,6.548782643327806
2019,2,2019-02,강원,2173.4628630038724,2863.3165969341007,689.8537339302284,31.739844543596384
2019,3,2019-03,강원,2630.4002368080764,2351.5980852932344,278.8021515148421,10.599229258478223
2019,4,2019-04,강원,3103.789344974085,2863.3165969341007,240.47274803998425,7.747714851504914
2019,5,2019-05,강원,2679.299262189961,2863.3165969341007,184.0173347441396,6.868114261851084
2019,6,2019-06,강원,1841.3802726408392,1794.5845749380344,46.79569770280477,2.541338060263463
2019,7,2019-07,강원,1746.8524333523287,1794.5845749380344,47.732141585705676,2.732465586352045
2019,8,2019-08,강원,1612.4300678876932,1699.3188211381023,86.88875325040908,5.388683514456822
2019,9,2019-09,강원,2132.3133779574628,1699.3188211381023,432.99455681936047,20.306328389409853
2019,10,2019-10,강원,2696.2217461647338,2351.5980852932344,344.6236608714994,12.781725440858589
2019,11,2019-11,강원,2811.536792225764,2863.3165969341007,51.77980470833654,1.8416904538298733
2019,12,2019-12,강원,3238.140463002967,2863.3165969341007,374.8238660688662,11.57528125636849
2020,1,2020-01,강원,3765.108338634505,2863.3165969341007,901.7917417004041,23.951282688122003
2020,2,2020-02,강원,2391.7828987068056,2863.3165969341007,471.5336982272952,19.71473658759936
2020,3,2020-03,강원,1479.418969606331,2351.5980852932344,872.1791156869033,58.95416603445254
2020,4,2020-04,강원,1149.1890907672098,1699.3188211381023,550.1297303708925,47.8711236288904
2020,5,2020-05,강원,1347.8145295940112,1121.4011091783173,226.41342041569396,16.79855910767591
2020,6,2020-06,강원,1330.2955533813818,1434.7887012663634,104.49314788498168,7.854882144000115
2020,7,2020-07,강원,1348.4891181966816,1434.7887012663634,86.29958306968183,6.399724099004168
2020,8,2020-08,강원,1105.7390557081928,1434.7887012663634,329.0496455581706,29.7583452315903
2020,9,2020-09,강원,1242.8103489446526,1121.4011091783173,121.4092397663353,9.7689273242238
2020,10,2020-10,강원,1475.7081816743157,1434.7887012663634,40.91948040795228,2.772870742068101
2020,11,2020-11,강원,1670.541645541224,1699.3188211381023,28.77717559687835,1.722625453468123
2020,12,2020-12,강원,1361.9040211557906,1699.3188211381023,337.4147999823117,24.775226061522453
2021,1,2021-01,강원,974.4463240483208,1434.7887012663634,460.34237721804266,47.24142991330277
2021,2,2021-02,강원,992.5529325870042,1121.4011091783173,128.84817659131306,12.98149170296453
2021,3,2021-03,강원,1327.389564820076,1121.4011091783173,205.98845564175872,15.518312114324923
2021,4,2021-04,강원,1422.494181977965,1434.7887012663634,12.294519288398533,0.8642931158637934
2021,5,2021-05,강원,1354.3550564607672,1699.3188211381023,344.9637646773351,25.47070378862118
2021,9,2021-09,강원,1191.398815043289,810.4674655085745,380.9313495347145,31.973453785991346
2021,10,2021-10,강원,1455.9245947076088,1121.4011091783173,334.5234855292915,22.97670406457234
2021,11,2021-11,강원,1891.1467600354424,1699.3188211381023,191.82793889734012,10.143471831543366
2021,12,2021-12,강원,1559.904113898545,2351.5980852932344,791.6939713946895,50.75273309050205
2022,1,2022-01,강원,1364.3040047833829,1699.3188211381023,335.0148163547194,24.55573062749393
2022,2,2022-02,강원,1974.5934345255616,1434.7887012663634,539.8047332591982,27.337512817614417
2022,3,2022-03,강원,3503.101941734956,2351.5980852932344,1151.5038564417218,32.870977653348696
2022,4,2022-04,강원,2444.968870164349,2863.3165969341007,418.3477267697517,17.110554325447534
2022,5,2022-05,강원,1805.9070633298788,2351.5980852932344,545.6910219633555,30.217004686673405
2022,6,2022-06,강원,1376.485968094894,1794.5845749380344,418.0986068431405,30.37434572775224
2022,7,2022-07,강원,1684.6004815557394,1434.7887012663634,249.81178028937597,14.829140975827881
2022,8,2022-08,강원,2095.592607491157,1699.3188211381023,396.2737863530549,18.909867544697715
2022,9,2022-09,강원,1940.2938475187916,1794.5845749380344,145.70927258075722,7.5096497763515195
2022,11,2022-11,강원,2547.2016698951047,2351.5980852932344,195.60358460187035,7.6791557933426375
2022,12,2022-12,강원,3135.051265930707,2351.5980852932344,783.4531806374725,24.990123420035612
2023,1,2023-01,강원,2542.0532991006094,2863.3165969341007,321.2632978334914,12.637945000883965
2023,2,2023-02,강원,2113.6625714522247,2351.5980852932344,237.93551384100965,11.257024515390475
2023,3,2023-03,강원,2647.421072569356,2351.5980852932344,295.8229872761217,11.174005916218748
2023,4,2023-04,강원,3020.1727452724613,2863.3165969341007,156.85614833836053,5.193615119661307
2023,5,2023-05,강원,3008.45160823205,2863.3165969341007,145.1350112979494,4.824242839765656
2023,6,2023-06,강원,2160.813823675452,2336.032410221535,175.21858654608286,8.108916401138323
2023,7,2023-07,강원,2365.588590450703,1794.5845749380344,571.0040155126687,24.137925665420898
2023,8,2023-08,강원,2207.3410431046304,1794.5845749380344,412.75646816659605,18.699261242660224
2023,9,2023-09,강원,2198.192736452056,1794.5845749380344,403.60816151402173,18.360908705642277
2023,10,2023-10,강원,2940.764955867931,2351.5980852932344,589.1668705746965,20.034476723448684
2023,11,2023-11,강원,3395.840079548094,2863.3165969341007,532.5234826139931,15.681641954260089
2023,12,2023-12,강원,3721.347002599151,2863.3165969341007,858.0304056650502,23.05698460975997
2024,1,2024-01,강원,3238.60617214952,2863.3165969341007,375.28957521541906,11.58799666482241
2024,2,2024-02,강원,2530.984688683898,2863.3165969341007,332.33190825020256,13.130538076190962
2024,3,2024-03,강원,2742.425852809149,2351.5980852932344,390.82776751591473,14.251169894550772
2024,4,2024-04,강원,2686.2274482315947,2863.3165969341007,177.089148702506,6.59248526475626
2024,5,2024-05,강원,2520.499661184332,2863.3165969341007,342.8169357497686,13.60114984457827
2024,6,2024-06,강원,2004.8708015936504,1794.5845749380344,210.28622665561602,10.488766981316788
2024,7,2024-07,강원,2327.5205552091265,1794.5845749380344,532.9359802710921,22.897154617103183
2024,8,2024-08,강원,2859.902200167514,1794.5845749380344,1065.3176252294795,37.25014181139063
2024,9,2024-09,강원,2229.2013338507377,2336.032410221535,106.83107637079729,4.792347588732892
2024,10,2024-10,강원,2629.405512834434,2351.5980852932344,277.80742754119956,10.565408271382609
2024,11,2024-11,강원,2962.731283334431,2863.3165969341007,99.41468640033008,3.355508039475082
2024,12,2024-12,강원,3758.74805470672,2863.3165969341007,895.4314577726191,23.822598501949503
2018,2,2018-02,경기,1974.308975589576,2863.3165969341007,889.0076213445248,45.02879905507423
2018,3,2018-03,경기,2154.782221333042,2351.5980852932344,196.81586396019247,9.133909775737505
2018,4,2018-04,경기,2319.557915695767,2351.5980852932344,32.04016959746741,1.3813050056073615
2018,5,2018-05,경기,2134.373894560605,2351.5980852932344,217.22419073262927,10.17741977102603
2018,6,2018-06,경기,1662.551629357475,1794.5845749380344,132.0329455805595,7.941584685197787
2018,7,2018-07,경기,1415.921370966966,1699.3188211381023,283.39745017113637,20.0150556367122
2018,8,2018-08,경기,1271.071492411212,1434.7887012663634,163.7172088551515,12.880251805866665
2018,9,2018-09,경기,1922.917790265364,1434.7887012663634,488.1290889990005,25.38481319742943
2018,10,2018-10,경기,2334.7933569246,2351.5980852932344,16.804728368634187,0.7197522778105488
2018,11,2018-11,경기,2667.583079308792,2351.5980852932344,315.98499401555773,11.845366559208864
2018,12,2018-12,경기,3157.743891197113,2863.3165969341007,294.4272942630123,9.323976370718075
2019,1,2019-01,경기,2221.960287985744,2863.3165969341007,641.3563089483569,28.864436165497832
2019,2,2019-02,경기,1617.5041374481332,2351.5980852932344,734.0939478451012,45.38436291132149
2019,3,2019-03,경기,2197.9206620872715,1699.3188211381023,498.6018409491692,22.685161004659207
2019,4,2019-04,경기,2567.910389330659,2351.5980852932344,216.31230403742484,8.423670270433693
2019,5,2019-05,경기,2173.773468329271,2351.5980852932344,177.8246169639633,8.18045760309314
2019,6,2019-06,경기,1611.5596278126188,1794.5845749380344,183.02494712541557,11.357007458286642
2019,7,2019-07,경기,1528.3760767959286,1699.3188211381023,170.94274434217368,11.184599584974938
2019,9,2019-09,경기,1924.901828310714,1434.7887012663634,490.1131270443507,25.461720688086825
2019,10,2019-10,경기,2318.360240237623,2351.5980852932344,33.23784505561116,1.4336790494735367
2019,11,2019-11,경기,2403.725018194117,2351.5980852932344,52.12693290088282,2.1685896891835412
2019,12,2019-12,경기,2838.009659760299,2351.5980852932344,486.41157446706484,17.1391796639673
2020,1,2020-01,경기,2766.4212797712485,2863.3165969341007,96.89531716285228,3.502551034846884
2020,2,2020-02,경기,1556.374914938339,2863.3165969341007,1306.9416819957617,83.97344813589086
2020,3,2020-03,경기,960.4578231202933,1699.3188211381023,738.860998017809,76.92800040062455
2020,4,2020-04,경기,721.6525204913075,1121.4011091783173,399.7485886870097,55.39349996517122
2020,5,2020-05,경기,921.7473887989388,810.4674655085745,111.27992329036431,12.072713700373482
2020,6,2020-06,경기,906.1464895089376,810.4674655085745,95.67902400036314,10.55889142739094
2020,7,2020-07,경기,844.3822676503275,810.4674655085745,33.91480214175306,4.01652230761882
2020,8,2020-08,경기,696.2604988783695,810.4674655085745,114.20696663020499,16.402907649390567
2020,9,2020-09,경기,824.8431394590201,810.4674655085745,14.375673950445616,1.7428373059966307
2020,10,2020-10,경기,976.7089047778776,810.4674655085745,166.2414392693031,17.02057168272768
2020,12,2020-12,경기,811.11109290569,1121.4011091783173,310.2900162726272,38.254934371697146
2021,1,2021-01,경기,557.6341542536269,810.4674655085745,252.8333112549476,45.340356096616034
2021,2,2021-02,경기,569.6435461503985,810.4674655085745,240.823919358176,42.2762481881245
2021,3,2021-03,경기,1027.7712406588614,810.4674655085745,217.30377515028692,21.143204494706673
2021,4,2021-04,경기,1121.589507498555,1121.4011091783173,0.18839832023763847,0.016797439613875954
2021,5,2021-05,경기,961.827160237558,1121.4011091783173,159.57394894075924,16.59070938497377
2021,6,2021-06,경기,860.4450380602825,1121.4011091783173,260.95607111803474,30.328034862786
2021,7,2021-07,경기,636.8448679321716,810.4674655085745,173.62259757640288,27.262934243335206
2021,8,2021-08,경기,546.6826512715439,810.4674655085745,263.78481423703056,48.251908785377836
2021,9,2021-09,경기,852.3525278306082,810.4674655085745,41.88506232203372,4.91405386321066
2021,10,2021-10,경기,1085.251591248937,810.4674655085745,274.7841257403626,25.319854672973435
2021,11,2021-11,경기,1542.0520456855904,1121.4011091783173,420.6509365072732,27.278647156182938
2021,12,2021-12,경기,1219.5172294321237,1699.3188211381023,479.8015917059786,39.34356810435563
2022,2,2022-02,경기,1521.661890876843,1121.4011091783173,400.26078169852576,26.304186501501942
2022,3,2022-03,경기,2891.152403782693,1699.3188211381023,1191.8335826445907,41.22347826026857
2022,4,2022-04,경기,1954.638038776215,2863.3165969341007,908.6785581578858,46.488328791902724
2022,5,2022-05,경기,1309.038415208457,2351.5980852932344,1042.5596700847773,79.64316844886142
2022,6,2022-06,경기,1116.821496769424,1434.7887012663634,317.96720449693953,28.470727454361157
2022,7,2022-07,경기,1450.9879124568174,1121.4011091783173,329.58680327850016,22.714648443931054
2022,8,2022-08,경기,1584.1509409527082,1699.3188211381023,115.1678801853941,7.270006740401401
2022,9,2022-09,경기,1557.8864053410134,1699.3188211381023,141.43241579708888,9.078480646098845
2022,10,2022-10,경기,1795.2564997200195,1699.3188211381023,95.93767858191723,5.343953835949306
2022,11,2022-11,경기,2054.245092370464,2351.5980852932344,297.3529929227702,14.475049448926486
2022,12,2022-12,경기,2469.0362334496394,2351.5980852932344,117.43814815640508,4.756436805802771
2023,1,2023-01,경기,1852.5692421446724,2351.5980852932344,499.0288431485619,26.93712233777826
2023,2,2023-02,경기,1514.8594200341156,2351.5980852932344,836.7386652591188,55.235400340995
2023,3,2023-03,경기,2103.9514256062357,1699.3188211381023,404.6326044681334,19.2320316687702
2023,4,2023-04,경기,2456.863536592186,2351.5980852932344,105.26545129895158,4.284546118705515
2023,5,2023-05,경기,2336.754698607473,2351.5980852932344,14.843386685761288,0.635213730162041
2023,6,2023-06,경기,1771.4483379762446,1794.5845749380344,23.13623696178979,1.3060633192510325
2023,7,2023-07,경기,1908.470603693518,1794.5845749380344,113.8860287554835,5.967397587108578
2023,8,2023-08,경기,1692.7090596349465,1794.5845749380344,101.87551530308792,6.0184893985891845
2023,9,2023-09,경기,1878.3181601455829,1699.3188211381023,178.99933900748056,9.52976672458977
2023,10,2023-10,경기,2429.5999953037312,2351.5980852932344,78.00191001049689,3.210483625340378
2023,11,2023-11,경기,2808.285946683093,2351.5980852932344,456.6878613898584,16.26215670556124
2023,12,2023-12,경기,3149.5608371645403,2863.3165969341007,286.2442402304396,9.088385810897277
2024,1,2024-01,경기,2562.4172640765664,2863.3165969341007,300.8993328575343,11.742792131318675
2024,2,2024-02,경기,1932.39311136032,2351.5980852932344,419.2049739329143,21.693565945172118
2024,5,2024-05,경기,1931.7144047731515,2351.5980852932344,419.88368052008286,21.736322899626117
2024,8,2024-08,경기,2086.645583795638,1794.5845749380344,292.0610088576034,13.99667538779347
2024,10,2024-10,경기,2006.052431365824,1699.3188211381023,306.7336102277218,15.290408437574172
2018,2,2018-02,경남,2926.655280707311,2863.3165969341007,63.33868377321005,2.1642003481155605
2018,3,2018-03,경남,2618.492406845741,2863.3165969341007,244.82419008835996,9.349814780760711
2018,4,2018-04,경남,2722.670104698492,2863.3165969341007,140.64649223560855,5.165755924410229
2018,5,2018-05,경남,2544.805138283516,2863.3165969341007,318.5114586505847,12.51614333290062
2018,6,2018-06,경남,1919.8320169191084,1794.5845749380344,125.24744198107396,6.523875051425983
2018,7,2018-07,경남,1583.0640805768485,1794.5845749380344,211.5204943611859,13.361461292464579
2018,8,2018-08,경남,1421.404731796738,1699.3188211381023,277.9140893413644,19.552072898340846
2018,9,2018-09,경남,2009.6675652563613,1699.3188211381023,310.348744118259,15.442790115322863
2018,10,2018-10,경남,2704.987946460182,2351.5980852932344,353.3898611669474,13.064378406173773
2018,11,2018-11,경남,2958.743981935659,2863.3165969341007,95.42738500155838,3.2252667207498034
2018,12,2018-12,경남,4051.466691642057,2863.3165969341007,1188.1500947079562,29.326418927719228
2019,1,2019-01,경남,3089.0420827139933,2863.3165969341007,225.72548577989255,7.307297205273844
2019,2,2019-02,경남,2234.014908265045,2863.3165969341007,629.3016886690557,28.169090830185045
2019,3,2019-03,경남,2360.035715674036,2351.5980852932344,8.437630380801693,0.35752130040929786
2019,4,2019-04,경남,2728.489999652709,2351.5980852932344,376.8919143594744,13.813204901152156
2019,5,2019-05,경남,2438.375501097582,2863.3165969341007,424.9410958365188,17.427221346558017
2019,6,2019-06,경남,1705.5594776222908,1794.5845749380344,89.02509731574355,5.21970054306478
2019,7,2019-07,경남,1578.089324555311,1699.3188211381023,121.2294965827914,7.6820427523614745
2019,8,2019-08,경남,1365.6210683086886,1699.3188211381023,333.69775282941373,24.435603739088172
2019,9,2019-09,경남,1814.3665991981663,1434.7887012663634,379.5778979318029,20.92068373059513
2019,10,2019-10,경남,2432.0405911858406,2351.5980852932344,80.44250589260628,3.3076136222456407
2019,11,2019-11,경남,2783.359310005668,2351.5980852932344,431.76122471243343,15.512234556290693
2019,12,2019-12,경남,3359.2630361514,2863.3165969341007,495.94643921729903,14.763548846281743
2020,1,2020-01,경남,3551.168818187011,2863.3165969341007,687.8522212529101,19.369741526511866
2020,2,2020-02,경남,2333.2543375248747,2863.3165969341007,530.062259409226,22.71772309106765
2020,3,2020-03,경남,1251.1992074725044,2351.5980852932344,1100.39887782073,87.9475363514336
2020,4,2020-04,경남,907.084792060548,1434.7887012663634,527.7039092058154,58.17580824027211
2020,5,2020-05,경남,939.5625102384204,810.4674655085745,129.09504472984588,13.739910152128903
2020,6,2020-06,경남,980.518018757684,1121.4011091783173,140.88309042063327,14.368230641914373
2020,7,2020-07,경남,918.40901507541,1121.4011091783173,202.99209410290723,22.102580742441827
2020,8,2020-08,경남,784.5642477256007,810.4674655085745,25.903217782973798,3.3016056821433675
2020,9,2020-09,경남,997.1080546807945,810.4674655085745,186.64058917221996,18.718190901784407
2020,10,2020-10,경남,1225.6976197719837,1121.4011091783173,104.29651059366643,8.509155024146061
2020,11,2020-11,경남,1396.0227628153075,1434.7887012663634,38.765938451055945,2.7768844093113576
2020,12,2020-12,경남,1110.047972945462,1434.7887012663634,324.7407283209013,29.2546571171349
2021,1,2021-01,경남,794.4833387051747,1121.4011091783173,326.9177704731426,41.14847405182133
2021,2,2021-02,경남,807.3332344138043,810.4674655085745,3.1342310947701435,0.3882202492315176
2021,3,2021-03,경남,1045.8906164097905,810.4674655085745,235.423150901216,22.509347268966685
2021,4,2021-04,경남,1105.530566073096,1121.4011091783173,15.870543105221259,1.4355589607616441
2021,5,2021-05,경남,973.492605711902,1121.4011091783173,147.90850346641525,15.193592904411613
2021,6,2021-06,경남,939.6122483342554,1121.4011091783173,181.7888608440619,19.347221278387675
2021,7,2021-07,경남,734.6149392357586,1121.4011091783173,386.7861699425587,52.65155243710993
2021,8,2021-08,경남,636.2620933892732,810.4674655085745,174.20537211930127,27.379498783486415
2021,9,2021-09,경남,925.8960777833444,810.4674655085745,115.42861227476988,12.46669200188357
2021,10,2021-10,경남,1316.090448896241,1121.4011091783173,194.68933971792376,14.793006049181717
2021,11,2021-11,경남,1491.5125446083289,1434.7887012663634,56.72384334196545,3.8031086997569385
2021,12,2021-12,경남,1331.6404073040023,1699.3188211381023,367.67841383409996,27.610938494911718
2022,1,2022-01,경남,1348.7191969168682,1434.7887012663634,86.06950434949522,6.381573313870488
2022,2,2022-02,경남,1943.0874764326031,1434.7887012663634,508.2987751662397,26.159335661997424
2022,3,2022-03,경남,3212.903319555084,2351.5980852932344,861.3052342618498,26.807692252038308
2022,4,2022-04,경남,2031.907248540609,2863.3165969341007,831.4093483934917,40.91768209354244
2022,5,2022-05,경남,1309.969387656094,2351.5980852932344,1041.6286976371402,79.51549917520659
2022,6,2022-06,경남,1008.4612431974,1434.7887012663634,426.32745806896344,42.27504635847592
2022,8,2022-08,경남,1650.110863262768,1434.7887012663634,215.32216199640447,13.048951242624238
2022,9,2022-09,경남,1497.1686946784848,1699.3188211381023,202.15012645961747,13.502160924025263
2022,10,2022-10,경남,1678.5533240269813,1699.3188211381023,20.76549711112102,1.237106787963278
2022,11,2022-11,경남,2201.928873365787,1699.3188211381023,502.6100522276845,22.825898615853717
2022,12,2022-12,경남,2958.3968019440977,2351.5980852932344,606.7987166508633,20.511065866894803
2023,1,2023-01,경남,2354.6895479474456,2863.3165969341007,508.62704898665515,21.600599086619262
2023,2,2023-02,경남,1816.353291380191,2351.5980852932344,535.2447939130434,29.468099430498313
2023,3,2023-03,경남,2083.3970588775087,2351.5980852932344,268.20102641572566,12.87325549745313
2023,4,2023-04,경남,2327.6526159120685,2351.5980852932344,23.94546938116582,1.0287389629136312
2023,5,2023-05,경남,2389.0220513332547,2351.5980852932344,37.42396604002033,1.56649730458264
2023,6,2023-06,경남,1886.799391159307,1794.5845749380344,92.21481622127271,4.88736728734119
2023,7,2023-07,경남,1957.2503626553453,1794.5845749380344,162.66578771731088,8.310934095146974
2023,8,2023-08,경남,1753.2714055051256,1794.5845749380344,41.31316943290881,2.35634764265184
2023,9,2023-09,경남,1724.1278731498746,1699.3188211381023,24.809052011772337,1.4389334108059944
2023,10,2023-10,경남,2385.139770075254,1699.3188211381023,685.8209489371518,28.75391025472328
2023,11,2023-11,경남,2871.540890313217,2351.5980852932344,519.9428050199826,18.10675260707394
2023,12,2023-12,경남,3400.080832737135,2863.3165969341007,536.7642358030344,15.786808085116261
2024,1,2024-01,경남,3058.605234150368,2863.3165969341007,195.28863721626703,6.384891879337777
2024,2,2024-02,경남,2339.7525207814974,2863.3165969341007,523.5640761526033,22.3768997576602
2024,3,2024-03,경남,2365.262385642632,2351.5980852932344,13.664300349397763,0.5777075910199801
2024,4,2024-04,경남,2232.3247790211485,2351.5980852932344,119.27330627208585,5.343008660432734
2024,5,2024-05,경남,2028.4572184088424,2351.5980852932344,323.1408668843919,15.930376246133962
2024,6,2024-06,경남,1545.5048847051378,1794.5845749380344,249.0796902328966,16.11639618210704
2024,7,2024-07,경남,1958.5023762605772,1699.3188211381023,259.1835551224749,13.23376260678025
2024,8,2024-08,경남,2213.5501629902506,1794.5845749380344,418.96558805221616,18.92731391667411
2024,9,2024-09,경남,1475.6688509750186,1794.5845749380344,318.9157239630158,21.611605053010276
2024,10,2024-10,경남,1898.282088135056,1699.3188211381023,198.96326699695373,10.481227644750247
2024,11,2024-11,경남,2244.7184597490277,2351.5980852932344,106.87962554420665,4.761382216109026
2024,12,2024-12,경남,2917.190665287233,2351.5980852932344,565.5925799939987,19.38826236914169
2018,2,2018-02,경북,2887.0288680545705,2863.3165969341007,23.712271120469723,0.8213382063078669
