year,month,ym,sido_name,resp_total,pm25_mean,pm10_mean,pm25_p90,pm10_p90,pm25_alert_days,pm10_alert_days,t_mean_month,rh_mean_month,precip_sum_month,wind_mean_month,population,resp_rate_total
2018,1,2018-01,강원,74388,21.736559139784948,41.50537634408602,39.75,70.75,5.0,0.0,-3.88,48.4,4.2,2.44,1548078,4805.184234902893
2018,2,2018-02,강원,43440,19.72023809523809,44.38095238095239,32.608333333333334,65.69166666666666,1.0,0.0,-2.22,46.8,42.7,2.4799999999999995,1546259,2809.361174292276
2018,3,2018-03,강원,41909,19.137096774193548,41.64247311827957,32.916666666666664,74.25,2.0,0.0,7.0,59.8,61.66,2.48,1546152,2710.5355747688454
2018,4,2018-04,강원,42312,17.313888888888886,48.87500000000001,25.000000000000004,82.05000000000001,0.0,1.0,12.24,56.2,134.78,2.54,1545452,2737.839803500853
2018,5,2018-05,강원,39729,15.1505376344086,37.6478494623656,25.33333333333333,62.75,0.0,0.0,16.259999999999998,70.0,180.54,2.18,1545291,2570.9720693383965
2018,6,2018-06,강원,29648,13.777777777777777,31.286111111111108,21.85,46.425,0.0,0.0,21.54,66.8,80.9,1.86,1544843,1919.1594226727248
2018,7,2018-07,강원,24995,11.435483870967742,24.169354838709676,20.58333333333333,37.25,0.0,0.0,25.4,77.0,189.0,1.8,1544258,1618.576688610323
2018,8,2018-08,강원,23598,8.35483870967742,20.056451612903224,12.583333333333334,27.58333333333333,0.0,0.0,25.52,78.0,446.88,1.7600000000000002,1543668,1528.6965850169856
2018,9,2018-09,강원,33395,7.294871794871796,19.056410256410256,11.892307692307693,29.192307692307693,0.0,0.0,18.74,75.0,128.04000000000002,1.66,1543780,2163.1968285636553
2018,10,2018-10,강원,42540,7.928039702233251,20.789081885856078,12.76923076923077,29.384615384615383,0.0,0.0,11.4,68.2,176.2,1.94,1543441,2756.1792125516945
2018,11,2018-11,강원,46933,17.246153846153845,41.17179487179487,24.184615384615384,64.34615384615384,0.0,2.0,6.859999999999999,65.4,83.52000000000001,1.64,1543556,3040.5764351925036
2018,12,2018-12,강원,62007,13.921146953405016,31.03225806451613,21.5,45.388888888888886,0.0,0.0,-0.92,52.6,19.28,2.04,1543052,4018.464705013182
2019,1,2019-01,강원,47237,25.375876577840117,46.80645161290322,36.17391304347826,59.52173913043478,5.0,1.0,-1.2399999999999998,46.0,5.5600000000000005,2.24,1541693,3063.9692857138225
2019,2,2019-02,강원,33481,28.2842261904762,46.49107142857143,42.1,66.28333333333335,5.0,0.0,0.86,53.6,23.28,1.98,1540445,2173.4628630038724
2019,3,2019-03,강원,40521,33.88440860215054,53.18145161290322,54.625,80.20833333333333,11.0,2.0,6.26,56.6,44.8,2.24,1540488,2630.4002368080764
2019,4,2019-04,강원,47823,15.52,34.65333333333333,22.14,51.724,0.0,0.0,10.78,56.6,64.28,2.08,1540794,3103.789344974085
2019,5,2019-05,강원,41282,21.45161290322581,44.335483870967735,30.32,59.44,1.0,0.0,18.7,50.4,10.66,2.26,1540776,2679.299262189961
2019,6,2019-06,강원,28373,16.302666666666664,27.604,24.480000000000004,40.64800000000001,0.0,0.0,20.380000000000003,71.6,108.56,1.6800000000000002,1540855,1841.3802726408392
2019,7,2019-07,강원,26914,13.69935483870968,24.80516129032258,21.52,35.28,0.0,0.0,24.3,76.6,202.94,1.8,1540714,1746.8524333523287
2019,8,2019-08,강원,24844,13.725161290322582,25.215483870967745,20.88,31.96,0.0,0.0,25.12,76.6,219.7,1.72,1540780,1612.4300678876932
2019,9,2019-09,강원,32853,8.774666666666667,19.81066666666667,13.52,26.664,0.0,0.0,20.24,79.2,201.68,1.46,1540721,2132.3133779574628
2019,10,2019-10,강원,41546,11.849032258064517,26.538064516129023,18.12,32.08,0.0,0.0,14.48,73.0,197.8,1.66,1540897,2696.2217461647338
2019,11,2019-11,강원,43337,15.822666666666668,32.68,23.532,45.224000000000025,1.0,0.0,7.040000000000001,65.8,95.5,1.7,1541399,2811.5367922257637
2019,12,2019-12,강원,49916,25.33677419354839,35.88903225806452,40.28,53.28,6.0,0.0,1.5000000000000002,59.8,9.16,2.04,1541502,3238.140463002967
2020,1,2020-01,강원,58003,22.78064516129032,33.02967741935483,39.92,50.6,4.0,0.0,1.14,63.8,96.12,1.9,1540540,3765.108338634505
2020,2,2020-02,강원,36822,24.55285714285714,35.245714285714286,43.84,58.984,5.0,0.0,2.06,61.4,59.7,2.08,1539521,2391.7828987068056
2020,3,2020-03,강원,22762,21.165161290322583,36.5316129032258,30.36,45.32,0.0,0.0,6.7,57.4,31.84,2.22,1538577,1479.418969606331
2020,4,2020-04,강원,17672,18.478666666666665,38.252,26.972000000000005,58.62,0.0,0.0,9.88,52.4,39.66,2.46,1537780,1149.1890907672098
2020,5,2020-05,강원,20738,14.30397022332506,28.25434243176178,22.653846153846157,44.84615384615385,0.0,0.0,16.9,68.2,128.7,2.08,1538639,1347.8145295940112
2020,6,2020-06,강원,20477,17.688888888888886,33.5074074074074,29.17037037037037,53.90740740740741,0.0,0.0,22.66,69.4,165.04,2.0200000000000005,1539282,1330.2955533813818
2020,7,2020-07,강원,20768,8.890083632019117,14.897252090800476,14.666666666666666,21.074074074074076,0.0,0.0,21.880000000000003,81.0,302.38,1.64,1540094,1348.4891181966816
2020,8,2020-08,강원,17036,10.027808676307007,18.484983314794217,17.0,27.724137931034484,0.0,0.0,25.42,82.6,453.22,1.66,1540689,1105.7390557081928
2020,9,2020-09,강원,19153,10.421658986175112,17.775862068965516,16.142857142857142,23.306896551724144,0.0,0.0,19.0,78.0,390.74,2.0,1541104,1242.8103489446526
2020,10,2020-10,강원,22753,12.720430107526882,25.315738025415445,18.12121212121212,35.72727272727273,0.0,0.0,12.38,67.6,2.76,1.6,1541836,1475.7081816743155
2020,11,2020-11,강원,25766,16.783838383838386,26.71919191919191,27.542424242424243,45.84545454545455,2.0,0.0,7.56,58.6,31.46,2.08,1542374,1670.541645541224
2020,12,2020-12,강원,21012,19.74682306940372,33.381231671554254,33.121212121212125,53.66666666666666,2.0,0.0,-0.9400000000000002,52.4,2.8600000000000003,2.2,1542840,1361.9040211557906
2021,1,2021-01,강원,15023,17.05669599217986,35.980449657869016,29.939393939393938,75.51515151515152,1.0,1.0,-3.1,55.8,9.06,2.2,1541696,974.4463240483208
2021,2,2021-02,강원,15294,22.433982683982684,40.48268398268397,36.724242424242426,60.74848484848485,6.0,0.0,1.94,53.8,4.62,2.52,1540875,992.5529325870042
2021,3,2021-03,강원,20394,20.85239491691105,52.72629521016617,35.878787878787875,80.6969696969697,4.0,1.0,7.459999999999999,63.2,97.94,2.0,1536399,1327.389564820076
2021,4,2021-04,강원,21852,15.437373737373738,39.92020202020202,23.381818181818183,63.56969696969698,0.0,1.0,12.1,57.8,102.86,2.1,1536175,1422.494181977965
2021,5,2021-05,강원,20796,,45.90224828934507,,75.15151515151516,,2.0,15.86,66.4,156.28,2.02,1535491,1354.3550564607672
2021,6,2021-06,강원,17788,,23.992929292929297,,37.56060606060606,,0.0,20.74,76.0,77.52000000000001,1.6800000000000002,1535530,1158.4273833790287
2021,7,2021-07,강원,13738,,17.36852394916911,,23.90909090909091,,0.0,25.52,79.4,148.07999999999998,1.42,1536140,894.3195281680055
2021,8,2021-08,강원,13675,8.874877810361681,18.03910068426197,13.242424242424242,25.96969696969697,0.0,0.0,23.8,80.2,240.98,1.56,1536270,890.1430087159158
2021,9,2021-09,강원,18309,5.304040404040404,12.825252525252523,8.87575757575758,21.46666666666667,0.0,0.0,20.14,79.4,139.32,1.58,1536765,1191.398815043289
2021,10,2021-10,강원,22388,9.440227703984824,18.532258064516125,14.205882352941176,25.5,0.0,0.0,14.02,74.8,103.84,1.5,1537717,1455.9245947076088
2021,11,2021-11,강원,29091,18.522549019607844,33.21078431372549,33.63529411764708,59.97352941176472,3.0,0.0,7.459999999999999,62.2,34.160000000000004,2.2,1538273,1891.1467600354424
2021,12,2021-12,강원,23999,17.369070208728658,28.734345351043643,30.352941176470587,44.76470588235294,1.0,0.0,0.4800000000000001,58.2,25.8,2.3600000000000003,1538492,1559.9041138985447
2022,1,2022-01,강원,20992,23.962049335863377,35.557874762808346,34.529411764705884,49.11764705882353,3.0,0.0,-2.52,55.8,3.18,1.84,1538660,1364.3040047833829
2022,2,2022-02,강원,30390,22.198529411764707,34.75630252100841,40.6264705882353,58.37647058823531,4.0,0.0,-1.52,47.2,5.58,2.52,1539051,1974.5934345255616
2022,3,2022-03,강원,53914,19.33732718894009,35.27926267281106,33.42857142857143,58.74285714285714,3.0,0.0,6.459999999999999,61.4,93.72,2.14,1539036,3503.101941734956
2022,4,2022-04,강원,37629,16.30095238095238,35.839047619047626,25.048571428571428,50.53428571428572,0.0,0.0,13.52,53.0,45.2,2.28,1539038,2444.9688701643495
2022,5,2022-05,강원,27793,14.92811059907834,30.01751152073732,22.714285714285715,43.91428571428571,0.0,0.0,17.72,53.8,9.22,2.3,1539005,1805.9070633298788
2022,6,2022-06,강원,21185,11.18,20.67238095238095,19.362857142857145,32.26,0.0,0.0,21.46,74.2,261.82,2.0,1539064,1376.4859680948941
2022,7,2022-07,강원,25929,8.707834101382488,17.323502304147468,13.457142857142856,24.97142857142857,0.0,0.0,24.94,82.2,212.28000000000003,1.44,1539178,1684.6004815557394
2022,8,2022-08,강원,32247,8.174193548387096,16.199078341013823,12.82857142857143,22.82857142857143,0.0,0.0,24.380000000000003,81.4,410.16,1.6,1538801,2095.592607491157
2022,9,2022-09,강원,29830,,16.31904761904762,,20.457142857142856,,0.0,19.74,76.6,209.56,1.64,1537396,1940.2938475187914
2022,10,2022-10,강원,33864,9.438172043010754,17.010752688172044,15.47222222222222,25.666666666666668,0.0,0.0,12.66,74.8,209.64,1.54,1537339,2202.767249123323
2022,11,2022-11,강원,39147,17.387962962962966,31.10370370370371,24.700000000000003,44.40277777777778,1.0,0.0,8.84,63.2,52.96,1.64,1536863,2547.2016698951047
2022,12,2022-12,강원,48170,17.843189964157705,31.64695340501792,26.25,38.833333333333336,1.0,1.0,-3.0200000000000005,52.6,4.949999999999999,2.4,1536498,3135.051265930707
2023,1,2023-01,강원,39030,20.310931899641577,36.93279569892473,33.72222222222222,56.0,3.0,0.0,-2.02,56.8,55.98,2.04,1535373,2542.0532991006094
2023,2,2023-02,강원,32425,24.16505791505792,37.06177606177606,39.63783783783784,55.11621621621622,5.0,0.0,1.38,57.8,17.3,1.82,1534067,2113.6625714522247
2023,3,2023-03,강원,40604,24.31093189964158,56.99551971326164,37.30555555555556,74.83333333333333,5.0,0.0,8.66,51.8,11.96,2.02,1533719,2647.421072569356
2023,4,2023-04,강원,46310,18.159459459459462,59.145945945945954,25.28378378378379,106.3702702702703,1.0,5.0,12.4,58.2,54.92,2.38,1533356,3020.1727452724613
2023,5,2023-05,강원,46122,13.746294681778554,33.689625108979946,18.7027027027027,45.75675675675676,0.0,1.0,17.48,63.4,102.18,1.86,1533081,3008.45160823205
2023,6,2023-06,강원,33117,11.663063063063062,22.84504504504505,17.497297297297298,31.67027027027028,0.0,0.0,21.72,71.2,191.52,1.84,1532617,2160.8138236754517
2023,7,2023-07,강원,36242,10.75326939843069,22.410636442894507,17.756756756756758,33.21621621621622,0.0,0.0,25.4,78.8,234.32,1.64,1532050,2365.588590450703
2023,8,2023-08,강원,33803,7.652329749103943,16.5573476702509,11.333333333333334,23.916666666666668,0.0,0.0,25.0,80.8,388.48,1.54,1531390,2207.3410431046304
2023,9,2023-09,강원,33648,8.326666666666666,,14.714285714285715,,0.0,,21.14,80.6,183.32,1.42,1530712,2198.192736452056
2023,10,2023-10,강원,44979,12.40552995391705,22.999078341013828,19.97142857142857,32.142857142857146,0.0,0.0,13.84,69.4,30.94,1.62,1529500,2940.764955867931
2023,11,2023-11,강원,51910,14.460952380952383,25.5,23.77428571428572,39.18000000000001,0.0,0.0,6.82,57.6,58.78,2.5,1528635,3395.840079548094
2023,12,2023-12,강원,56855,16.95430107526882,,30.944444444444443,,1.0,,0.4,65.4,152.38,2.24,1527807,3721.3470025991505
2024,1,2024-01,강원,49429,19.879032258064512,,29.27777777777778,,1.0,,-1.04,62.8,19.380000000000003,2.1,1526243,3238.60617214952
2024,2,2024-02,강원,38588,15.405753968253968,23.051587301587308,33.59444444444445,44.34444444444445,3.0,0.0,1.7600000000000002,75.4,107.46,1.72,1524624,2530.9846886838986
2024,3,2024-03,강원,41800,19.467741935483872,43.14516129032258,32.666666666666664,63.61111111111112,2.0,1.0,5.14,58.4,52.74,2.18,1524198,2742.4258528091495
2024,4,2024-04,강원,40929,18.29298245614035,,27.121052631578948,,2.0,,14.14,61.4,46.4,1.86,1523661,2686.2274482315947
2024,5,2024-05,강원,38386,11.00679117147708,25.377758913412563,15.157894736842104,35.1578947368421,0.0,0.0,17.3,61.0,84.14,2.18,1522952,2520.4996611843317
2024,6,2024-06,강원,30525,13.774774774774771,27.84234234234234,18.813513513513517,38.58108108108109,0.0,0.0,22.52,66.8,121.06000000000002,1.72,1522542,2004.8708015936506
2024,7,2024-07,강원,35422,8.468590831918506,,13.605263157894736,,0.0,,25.82,77.6,273.43999999999994,2.24,1521877,2327.5205552091265
2024,8,2024-08,강원,43501,9.866723259762308,,15.552631578947368,,0.0,,27.08,76.8,82.34,1.6,1521066,2859.902200167514
2024,9,2024-09,강원,33893,7.013157894736842,17.006140350877196,10.071052631578947,23.402631578947368,0.0,0.0,22.3,81.8,322.62,1.6,1520410,2229.2013338507377
2024,10,2024-10,강원,39955,9.504244482173174,,13.552631578947368,,0.0,,14.64,77.8,131.06,1.5,1519545,2629.405512834434
2024,11,2024-11,강원,44995,12.464912280701755,24.55789473684211,16.05263157894737,31.926315789473687,0.0,0.0,8.620000000000001,69.6,33.34,1.8,1518700,2962.731283334431
2024,12,2024-12,강원,57049,14.932088285229206,29.18421052631579,25.23684210526316,46.86842105263158,0.0,0.0,0.26,51.8,5.64,2.44,1517766,3758.7480547067203
2018,1,2018-01,경기,429412,32.94920281794586,54.72465437788018,60.18390804597701,90.05952380952381,10.0,2.0,-5.125,56.5,6.325,1.65,12890445,3331.24263747295
2018,2,2018-02,경기,254844,30.657635467980292,56.37967687074831,51.55172413793104,79.67380952380952,10.0,1.0,-2.725,50.75,30.675,1.825,12908010,1974.3089755895758
2018,3,2018-03,경기,278522,33.947719688542826,54.91935483870967,58.241379310344826,97.38095238095238,14.0,3.0,7.225,64.25,57.675,1.925,12925761,2154.782221333042
2018,4,2018-04,경기,300188,24.23139534883721,54.57991967871487,38.3186046511628,78.15060240963857,6.0,2.0,12.125,61.0,125.475,2.075,12941604,2319.557915695767
2018,5,2018-05,경기,276586,20.845461365341333,44.16478818499806,36.06976744186046,74.28915662650603,5.0,1.0,17.25,70.25,213.625,1.825,12958648,2134.373894560605
2018,6,2018-06,경기,215719,22.97049808429119,38.68253968253968,32.37816091954023,51.116666666666674,1.0,0.0,22.125,70.0,139.675,1.625,12975176,1662.5516293574747
2018,7,2018-07,경기,183973,13.847408481333812,26.092273068267072,23.146067415730336,40.325581395348834,0.0,0.0,26.625,76.0,205.5,1.475,12993165,1415.921370966966
2018,8,2018-08,경기,165398,12.208408843783976,24.78694673668417,17.60674157303371,36.627906976744185,0.0,0.0,27.475,73.75,254.75,1.625,13012486,1271.071492411212
2018,9,2018-09,경기,250505,10.86007326007326,23.861742424242426,16.759340659340662,36.75568181818182,0.0,0.0,20.05,73.0,63.05,1.475,13027338,1922.9177902653637
2018,10,2018-10,경기,304579,18.0907479617157,34.16532258064516,31.824175824175825,57.15909090909091,3.0,0.0,11.4,72.5,112.05,1.325,13045223,2334.7933569245997
2018,11,2018-11,경기,348415,33.11648745519713,60.19851851851852,48.63655913978496,92.09666666666668,13.0,3.0,6.325,70.25,64.075,1.125,13061074,2667.583079308792
2018,12,2018-12,경기,412943,26.810960804717315,49.38566308243728,42.376344086021504,69.37777777777778,7.0,0.0,-1.8,55.25,16.625,1.475,13077153,3157.743891197113
2019,1,2019-01,경기,290869,40.39542143600416,71.612548741581,73.74193548387096,103.37362637362638,15.0,5.0,-2.475,54.5,0.375,1.325,13090648,2221.960287985744
2019,2,2019-02,경기,211969,37.17477203647416,60.25077639751552,58.67446808510638,84.77608695652174,14.0,0.0,-0.0499999999999999,58.0,27.925,1.425,13104696,1617.5041374481332
2019,3,2019-03,경기,288292,46.47632120796157,,94.4255319148936,,13.0,,5.85,62.0,33.65,1.75,13116579,2197.9206620872715
2019,4,2019-04,경기,337154,20.77872340425532,,31.63404255319149,,2.0,,11.075,61.0,43.25,1.65,13129508,2567.910389330659
2019,5,2019-05,경기,285753,27.71499833721317,55.90118845500849,44.597938144329895,74.36842105263158,8.0,0.0,18.2,58.75,30.95,1.775,13145482,2173.773468329271
2019,6,2019-06,경기,212068,18.775170068027208,31.575000000000003,26.441836734693883,43.83645833333333,1.0,0.0,21.55,71.75,63.95,1.475,13159178,1611.5596278126188
2019,7,2019-07,경기,201379,,29.33266129032258,,48.60416666666666,,0.0,25.075000000000003,78.5,248.85,1.575,13176011,1528.3760767959286
2019,8,2019-08,경기,176996,15.843976300197498,,24.806122448979597,,0.0,,25.9,79.0,160.15,1.35,13193943,1341.4943508547824
2019,9,2019-09,경기,254226,12.86156462585034,,22.029591836734703,,1.0,,21.175,80.75,239.275,1.375,13207219,1924.901828310714
2019,10,2019-10,경기,306462,16.498025016458197,36.27385752688172,26.897959183673468,50.60416666666666,1.0,0.0,14.775,78.25,50.925,1.3,13218912,2318.360240237623
2019,11,2019-11,경기,317969,22.247278911564628,45.0670138888889,33.21326530612245,63.46770833333336,2.0,0.0,6.15,72.25,76.525,1.3,13228177,2403.725018194117
2019,12,2019-12,경기,375743,29.27309740056373,43.69849888214628,46.99029126213592,63.23762376237624,10.0,0.0,0.3249999999999999,74.25,25.4,1.3,13239666,2838.009659760299
2020,1,2020-01,경기,366561,30.766990291262136,45.76014053018205,49.66990291262136,66.53465346534654,13.0,0.0,0.525,73.0,69.7,1.225,13250368,2766.4212797712485
2020,2,2020-02,경기,206459,28.35444743935309,43.27747252747253,50.16698113207548,68.99423076923077,10.0,0.0,1.625,74.5,54.6,1.45,13265377,1556.374914938339
2020,3,2020-03,경기,127635,25.4561777236762,48.0167493796526,37.528301886792455,62.65384615384615,4.0,0.0,6.775,61.5,16.75,1.925,13288975,960.4578231202933
2020,4,2020-04,경기,96061,19.73149847094801,46.14859813084112,29.88256880733945,65.49532710280374,1.0,0.0,10.2,59.25,17.55,2.15,13311254,721.6525204913075
2020,5,2020-05,경기,122814,18.68001152073733,37.06686217008798,28.357142857142858,48.14545454545455,0.0,1.0,17.225,76.75,116.7,1.525,13324041,921.7473887989387
2020,6,2020-06,경기,120862,21.09672619047619,40.14909090909091,28.03928571428572,54.67545454545455,1.0,0.0,22.825,76.0,113.3,1.525,13338020,906.1464895089376
2020,7,2020-07,경기,112741,12.855820476858346,,21.2,,0.0,,23.225,83.5,261.95,1.45,13351891,844.3822676503275
2020,8,2020-08,경기,93095,12.724824684431976,23.344561804167856,21.095652173913045,34.29203539823009,0.0,0.0,25.7,91.25,680.95,1.575,13370714,696.2604988783695
2020,9,2020-09,경기,110434,10.965517241379308,21.596783625731,18.686206896551727,33.22631578947368,0.0,0.0,19.95,81.25,157.225,1.5499999999999998,13388485,824.8431394590201
2020,10,2020-10,경기,130885,,37.64908835904629,,60.74782608695652,,0.0,12.375,72.5,8.2,1.15,13400615,976.7089047778777
2020,11,2020-11,경기,159388,24.4957627118644,44.11522988505747,47.06864406779661,74.31724137931035,8.0,0.0,6.6,70.75,63.225,1.4,13413459,1188.269185450226
2020,12,2020-12,경기,108908,27.79731182795699,44.94313832695461,46.40833333333333,67.44067796610169,11.0,0.0,-1.825,65.0,3.875,1.35,13427014,811.11109290569
2021,1,2021-01,경기,74999,21.75979738736337,41.21171049064787,35.13223140495868,60.49579831932773,4.0,1.0,-3.75,65.25,19.175,1.525,13449499,557.6341542536269
2021,2,2021-02,경기,76741,29.73559907834101,51.04859484777518,57.89596774193549,82.16147540983607,10.0,0.0,1.525,61.25,8.75,1.875,13471758,569.6435461503985
2021,3,2021-03,경기,138398,33.19800681877786,72.38176486270328,59.54471544715447,104.08264462809916,9.0,7.0,7.775,69.5,107.225,1.6,13465837,1027.7712406588614
2021,4,2021-04,경기,151188,18.42493224932249,45.89201101928374,31.925203252032524,75.95950413223142,1.0,0.0,13.075,61.25,102.075,1.8,13479798,1121.5895074985547
2021,5,2021-05,경기,129740,20.875650364203956,63.66948704389211,31.62903225806452,99.35245901639344,3.0,3.0,16.0,76.75,199.925,1.6,13488910,961.8271602375581
2021,6,2021-06,경기,116166,20.74274193548388,36.703825136612025,28.886290322580653,53.08278688524591,1.0,0.0,21.725,81.0,68.15,1.325,13500688,860.4450380602825
2021,7,2021-07,경기,86056,14.299947970863684,25.725806451612904,21.443548387096776,35.02459016393443,0.0,0.0,26.625,81.5,113.875,1.25,13512867,636.8448679321716
2021,8,2021-08,경기,73969,12.328563995837667,23.822845055526177,20.217741935483872,37.00819672131148,0.0,0.0,24.65,83.0,168.9,1.3,13530519,546.6826512715439
2021,9,2021-09,경기,115428,7.648118279569892,16.753005464480875,14.097580645161292,28.164754098360657,0.0,0.0,21.275,80.0,126.775,1.4500000000000002,13542284,852.3525278306082
2021,10,2021-10,경기,147047,14.125622869131918,28.875462718138557,21.02439024390244,38.50819672131148,0.0,0.0,14.15,78.75,56.225,1.15,13549577,1085.251591248937
2021,11,2021-11,경기,209071,26.24661246612466,46.19398907103825,40.56829268292685,63.99672131147546,5.0,2.0,6.7,75.0,64.725,1.275,13557973,1542.0520456855904
2021,12,2021-12,경기,165433,,40.90086546026751,,60.829268292682926,,0.0,-0.625,67.5,8.4,1.45,13565450,1219.5172294321235
2022,1,2022-01,경기,142298,29.72722580645161,45.27983215316024,44.192,63.63414634146341,8.0,1.0,-3.5,61.75,5.3,1.225,13571450,1048.5099234053841
2022,2,2022-02,경기,206556,25.761904761904763,41.59360599078341,49.41507936507936,71.1741935483871,6.0,0.0,-2.15,58.0,5.1,1.7999999999999998,13574369,1521.661890876843
2022,3,2022-03,경기,392501,23.485407066052225,45.32856399583768,43.698412698412696,74.33870967741936,7.0,1.0,6.5,67.0,89.45,1.625,13575936,2891.152403782693
2022,4,2022-04,경기,265397,22.27010582010581,47.01048387096775,36.39206349206349,65.85645161290323,4.0,1.0,13.35,59.75,32.825,1.725,13577808,1954.6380387762147
2022,5,2022-05,경기,177787,17.24167946748592,35.386576482830385,23.214285714285715,45.20967741935484,1.0,0.0,17.5,62.0,12.6,1.725,13581496,1309.038415208457
2022,6,2022-06,경기,151731,12.652910052910052,23.339516129032265,19.76825396825397,33.48951612903227,0.0,0.0,22.075,76.75,478.375,1.6749999999999998,13585967,1116.821496769424
2022,7,2022-07,경기,197180,14.648717297434594,24.978322580645155,22.023622047244096,34.104,0.0,0.0,26.075,83.25,272.95,1.325,13589362,1450.9879124568174
2022,8,2022-08,경기,215287,10.201930403860809,19.903225806451616,15.21259842519685,26.84,0.0,0.0,24.625,86.75,612.125,1.35,13590056,1584.1509409527082
2022,9,2022-09,경기,211473,11.78031496062992,24.278666666666663,16.58346456692914,32.43280000000001,2.0,0.0,20.475,77.5,191.0,1.2000000000000002,13574353,1557.8864053410134
2022,10,2022-10,경기,243787,15.813817627635254,29.33754838709677,29.03149606299213,48.752,2.0,0.0,12.85,77.0,134.125,1.075,13579508,1795.2564997200195
2022,11,2022-11,경기,279033,24.891863517060365,43.892,38.66141732283466,63.05040000000001,5.0,0.0,8.2,72.5,68.575,1.05,13583238,2054.245092370464
2022,12,2022-12,경기,335528,21.578867157734315,39.70503225806451,33.732283464566926,48.064,3.0,1.0,-4.65,67.5,12.7,1.2,13589432,2469.0362334496394
2023,1,2023-01,경기,251877,27.439166878333754,49.75896774193547,55.05511811023622,84.744,9.0,2.0,-3.225,69.25,43.775,1.175,13596091,1852.5692421446724
2023,2,2023-02,경기,206033,31.953037120359955,50.20371428571429,61.51732283464567,78.63520000000001,8.0,0.0,0.875,63.0,0.75,1.2,13600800,1514.8594200341156
2023,3,2023-03,경기,286212,30.433070866141733,72.08567741935484,49.21259842519685,103.128,13.0,4.0,8.175,54.75,10.95,1.525,13603546,2103.9514256062353
2023,4,2023-04,경기,334328,22.19842519685039,67.22533333333334,34.05275590551182,100.30560000000004,3.0,3.0,12.675,61.75,84.45,1.7000000000000002,13607919,2456.863536592186
2023,5,2023-05,경기,318093,18.3738887477775,40.984,29.55905511811024,60.216,0.0,1.0,18.0,68.75,140.425,1.45,13612597,2336.7546986074735
2023,6,2023-06,경기,241253,16.90997375328084,,23.323622047244097,,0.0,,22.2,77.5,180.75,1.375,13618969,1771.4483379762446
2023,7,2023-07,경기,259992,14.943357886715772,26.69806451612903,19.96062992125984,39.648,1.0,0.0,25.575,86.0,453.35,1.375,13623055,1908.4706036935181
2023,8,2023-08,경기,230631,12.292354584709171,22.303483870967742,20.55905511811024,32.84,0.0,0.0,25.95,83.5,228.025,1.325,13624964,1692.7090596349465
2023,9,2023-09,경기,255946,11.777427821522313,22.792,18.694488188976383,32.99680000000001,0.0,0.0,22.200000000000003,82.5,92.1,1.15,13626339,1878.3181601455829
2023,10,2023-10,경기,331102,16.38785877571755,31.510967741935488,26.88976377952756,42.712,2.0,0.0,13.725,77.75,43.675,1.025,13627840,2429.5999953037312
2023,11,2023-11,경기,382717,17.70236220472441,32.616,31.00393700787402,50.507200000000005,2.0,0.0,5.775,68.75,89.45,1.675,13628135,2808.2859466830932
2023,12,2023-12,경기,429311,22.092964185928373,,40.37007874015748,,5.0,,-0.075,73.0,81.925,1.425,13630821,3149.5608371645403
2024,1,2024-01,경기,349392,25.040132080264165,37.2658064516129,45.36220472440945,64.28,6.0,0.0,-1.65,70.5,15.9,1.3,13635250,2562.4172640765664
2024,2,2024-02,경기,263571,,33.519714285714294,,62.6096,,0.0,2.75,76.25,67.725,1.4,13639616,1932.3931113603198
2024,3,2024-03,경기,300451,,52.57264516129032,,94.56,,3.0,5.85,61.25,29.075,1.825,13642451,2202.3242011277885
2024,4,2024-04,경기,287772,21.89002624671916,52.90666666666665,30.45669291338583,88.82480000000001,1.0,2.0,14.95,63.0,37.15,1.45,13648156,2108.504621430177
2024,5,2024-05,경기,263770,,31.44645161290321,,44.568,,0.0,17.15,71.25,121.925,1.5499999999999998,13654710,1931.7144047731515
2024,6,2024-06,경기,214785,,31.888,,43.543200000000006,,0.0,22.8,70.5,106.375,1.375,13661438,1572.199061328683
2024,7,2024-07,경기,252011,10.628905257810514,20.642064516129032,22.133858267716537,34.88,0.0,0.0,25.700000000000003,86.75,529.275,1.65,13669469,1843.604897893254
2024,8,2024-08,경기,285367,,24.042322580645163,,33.112,,0.0,27.825,82.25,116.55,1.225,13675873,2086.645583795638
2024,9,2024-09,경기,227884,8.814435695538059,17.174400000000002,17.991338582677162,29.2512,0.0,0.0,23.925,80.75,177.75,1.275,13680645,1665.7401752622043
2024,10,2024-10,경기,274563,,23.603096774193546,,36.024,,0.0,14.875,80.5,77.95,1.05,13686731,2006.052431365824
2024,11,2024-11,경기,300647,,29.604,,41.7384,,0.0,8.1,71.25,56.575,1.15,13690645,2196.0031831955325
2024,12,2024-12,경기,383637,,34.00335483870968,,53.544,,0.0,-1.05,64.5,5.9,1.25,13694685,2801.3568767737265
2018,1,2018-01,경남,170718,17.979354838709675,40.05935483870966,33.64,68.52,3.0,0.0,0.8,51.25,32.975,1.8,3379981,5050.85679475713
2018,2,2018-02,경남,98875,20.93857142857143,45.99142857142856,37.94,71.692,4.0,0.0,2.75,44.5,39.075,1.925,3378430,2926.655280707311
2018,3,2018-03,경남,88440,19.88774193548387,41.12,32.84,67.52,3.0,0.0,9.1,70.25,215.375,2.0,3377516,2618.4924068457412
